headline,description,link,date
East Coast Ports Work To Reroute Baltimore Cargo,By David Lawder (Reuters) – The catastrophic bridge collapse that closed the Port of Baltimore to ship traffic is unlikely to trigger,https://gcaptain.com/east-coast-ports-work-to-reroute-baltimore-cargo/,"March 27, 2024"
San Pedro Bay Ports Get Off to a Busy Start in 2024,"California’s San Pedro Bay ports have experienced one of their busiest February’s on record, continuing to outpace expectations as U.S. imports surge. The",https://gcaptain.com/san-pedro-bay-ports-get-off-to-a-busy-start-in-2024/,"March 18, 2024"
UNICEF Says Essential Aid Container Looted At Haiti Port,"By Harold Isaac PORT-AU-PRINCE (Reuters) – The U.N. children’s agency said on Saturday one of its aid containers at Haiti’s main port,",https://gcaptain.com/unicef-says-essential-aid-container-looted-at-haiti-port/,"March 17, 2024"
Inefficient African Ports See Diverted Red Sea Traffic Slipping Away,By Colleen Goko (Bloomberg) — Africa’s inefficient and aging ports are hampering the continent’s chances of capitalizing on a surge in ship traffic,https://gcaptain.com/inefficient-african-ports-see-diverted-red-sea-traffic-slipping-away/,"March 14, 2024"
Response Concludes for Oil Sheen Off Huntington Beach,"A Unified Command on Monday concluded its response to an oil sheen spotted off the coast of Huntington Beach, California. Cleanup crews managed to recover",https://gcaptain.com/response-concludes-for-oil-sheen-off-huntington-beach/,"March 11, 2024"
Port of New York and New Jersey Kicks off 2024 Strong,The Port of New York and New Jersey began 2024 on a high note with a notable increase in container volume and a significant boost in auto numbers. Container,https://gcaptain.com/port-of-new-york-and-new-jersey-kicks-off-2024-strong/,"March 11, 2024"
Shanghai Zhenhua Denies Posing Cybersecurity Risk To US Ports,"BEIJING, March 10 (Reuters) – Shanghai Zhenhua Heavy Industries (ZPMC) said on Sunday its cranes do not pose a cybersecurity threat, after U.S.",https://gcaptain.com/shanghai-zhenhua-denies-posing-cybersecurity-risk-to-us-ports/,"March 10, 2024"
US Lawmakers Demand Answers from Chinese Crane Manufacturer Over Port Security Concerns,"Key members of the House Homeland Security Committee are seeking answers from Shanghai Zhenhua Heavy Industries (ZPMC), a firm with close ties to the Chinese",https://gcaptain.com/us-lawmakers-demand-answers-from-chinese-crane-manufacturer-over-port-security-concerns/,"March 8, 2024"
Port of Savannah Container Volumes Surge in February,"The Georgia Ports Authority (GPA) saw a significant increase in container volumes at the Port of Savannah in February, with 451,670 twenty-foot equivalent",https://gcaptain.com/port-of-savannah-container-volumes-surge-in-february/,"March 4, 2024"
160 Tons Of Ukrainian Grain Destroyed In Poland,"KYIV, Feb 25 (Reuters) – Around 160 tons of Ukrainian grain was destroyed at a Polish railway station amid large-scale protests in what a",https://gcaptain.com/160-tons-of-ukrainian-grain-destroyed-in-poland/,"February 25, 2024"
Brazil’s Paranagua Port Resumes Operations After Berths Shut By Fire,"SAO PAULO, Feb 24 (Reuters) – An important export terminal for agricultural commodities at the Paranagua port in southern Brazil resumed operations",https://gcaptain.com/brazils-paranagua-port-resumes-operations-after-berths-shut-by-fire/,"February 24, 2024"
"Somalia Will Defend Itself If Ethiopia Seals ‘Illegal’ Port Deal, President Says",By Giulia Paravicini MOGADISHU (Reuters) – Somali President Hassan Sheikh Mohamud said his country would “defend itself” if Ethiopia goes,https://gcaptain.com/somalia-will-defend-itself-if-ethiopia-seals-illegal-port-deal-president-says/,"February 24, 2024"
Salem Offshore Wind Terminal Takes Significant Step Forward,"The Massachusetts Clean Energy Center (MassCEC), Crowley Wind Services, and the City of Salem have announced the transfer of ownership and plans for the Salem",https://gcaptain.com/salem-offshore-wind-terminal-takes-significant-step-forward/,"February 23, 2024"
MARAD Advisory Warns of Potential Cybersecurity Threats from Chinese-Manufactured Port Equipment,"The U.S. Maritime Administration has issued a new advisory to alert industry stakeholders about potential vulnerabilities in maritime port equipment, networks,",https://gcaptain.com/marad-advisory-warns-of-potential-cybersecurity-threats-from-chinese-manufactured-port-equipment/,"February 21, 2024"
White House to Issue Executive Order to Fortify U.S. Ports and Maritime Cybersecurity,"The White House has announced plans to issue an Executive Order enhancing the security of the nation’s ports in a bid to bolster national security, in",https://gcaptain.com/white-house-to-issue-executive-order-to-fortify-u-s-ports-and-maritime-cybersecurity/,"February 21, 2024"
Surging Cocaine Violence Has Uruguay Clamoring For DEA Help,"By Gabriel Stargardter and Lucinda Elliott MONTEVIDEO, Feb 17 (Reuters) – Uruguay’s main port received two cargo scanners",https://gcaptain.com/surging-cocaine-violence-has-uruguay-clamoring-for-dea-help/,"February 18, 2024"
US West Coast Ports See Minimal Red Sea Cargo Rerouting,"By Lisa Baertlein LOS ANGELES, Feb 14 (Reuters) – West Coast ports are seeing minimal impact from militant attacks and drought that are",https://gcaptain.com/us-west-coast-ports-see-minimal-red-sea-cargo-rerouting/,"February 14, 2024"
Ports of Los Angeles and Long Beach Off to a Strong Start in 2024,"The Port of Los Angeles and the Port of Long Beach are off to a strong start in 2024, with significant gains in the amount of imports handled compared",https://gcaptain.com/ports-of-los-angeles-and-long-beach-off-to-a-strong-start-in-2024/,"February 14, 2024"
Port of Antwerp Disrupted by Belgian Farmers’ Protests,"BRUSSELS, Feb 13 (Reuters) – Operations at the port of Antwerp, one of Europe’s biggest container ports, were seriously impacted on Tuesday as",https://gcaptain.com/port-of-antwerp-disrupted-by-belgian-farmers-protests/,"February 13, 2024"
UN Agency Says Aid Shipment Blocked In Israeli Port,"JERUSALEM, Feb 11 (Reuters) – The main United Nations agency providing aid to Palestinians in Gaza is facing growing administrative hurdles",https://gcaptain.com/un-agency-says-aid-shipment-blocked-in-israeli-port/,"February 11, 2024"
US Container Imports Expected to Rise in First Half of 2024,The first half of this year is projected to see an increase in inbound cargo volume at major U.S. container ports despite recent attacks on ships in the Red,https://gcaptain.com/us-container-imports-expected-to-rise-in-first-half-of-2024/,"February 9, 2024"
California’s Biggest Ports Are Deploying Air Pollution Capture for Ships,"(Bloomberg) — At first glance, the Ports of Los Angeles and Long Beach look like any others in the world. Among the world’s busiest, the neighboring",https://gcaptain.com/californias-biggest-ports-are-deploying-air-pollution-capture-for-ships/,"February 9, 2024"
Port of Los Angeles Ends 2023 On a High Note,"The Port of Los Angeles saw a 2.5% increase in the amount of cargo processed in December, marking the fifth consecutive month of year-over-year gains. Total",https://gcaptain.com/port-of-los-angeles-ends-2023-on-a-high-note/,"January 17, 2024"
Choice of Billionaire Razon As South Africa Port Partner Is Challenged,By Antony Sguazzin and Loni Prinsloo (Bloomberg) –South Africa’s selection of Filipino billionaire Enrique Razon’s harbor firm as a partner to,https://gcaptain.com/choice-of-billionaire-razon-as-south-africa-port-partner-is-challenged/,"January 13, 2024"
U.S. Container Imports Show Modest Increase to Close Out 2023,U.S. container import volume was up nearly 10% in December compared to the same month last year and continued to trend higher than pre-pandemic levels through,https://gcaptain.com/us-container-imports-show-modest-increase-to-close-out-2023/,"January 8, 2024"
China’s COSCO Puts Israel Routes on Hold,"According to breaking news by the Israeli financial news outlet Globes, the prominent Chinese shipping conglomerate COSCO has halted its maritime services to",https://gcaptain.com/chinas-cosco-puts-israel-routes-on-hold/,"January 7, 2024"
Ethiopia Signs Pact To Use Somaliland’s Red Sea Port,by Dawit Endeshaw (Reuters) Landlocked Ethiopia signed an initial agreement with Somalia’s breakaway region of Somaliland on Monday to use its,https://gcaptain.com/ethiopia-pact-somalilands-red-sea-port/,"January 1, 2024"
Revived North Korean Port Aids Russia’s War Effort in Ukraine,"By Jon Herskovitz (Bloomberg) — A dormant North Korean port near the border with Russia has sprung back to life, fueling what experts say is a",https://gcaptain.com/revived-north-korean-port-aids-russias-war-effort-in-ukraine/,"December 26, 2023"
Port of New Orleans Receives Federal Funding for New Mississippi River Container Terminal,The Port of New Orleans (Port NOLA) has been awarded $73.77 million by the federal government to support the construction of a major new container terminal on,https://gcaptain.com/port-of-new-orleans-receives-federal-funding-for-new-mississippi-river-container-terminal/,"December 26, 2023"
African Ports Overwhelmed By Red Sea Reroutings,By Wendell Roelf (Reuters) – Shipping companies sailing around the Cape of Good Hope to avoid Houthi attacks on the Red Sea face tough choices over,https://gcaptain.com/african-ports-overwhelmed-by-red-sea-reroutings/,"December 22, 2023"
Mixed Results for Port Houston as Imports Fall,"Port Houston reported mixed results in November as containerized imports through the Gulf Coast’s busiest port fall. Import volumes softened to 137,631",https://gcaptain.com/mixed-results-for-port-houston-as-imports-fall/,"December 20, 2023"
APM Terminals Commissions Giant New Container Cranes at Port of New York and New Jersey,"APM Terminals, a subsidiary of A.P. Moller-Maersk, has announced the commissioning of two state-of-the-art ZPMC Super-Post Panamax ship-to-shore (STS) cranes",https://gcaptain.com/apm-terminals-commissions-new-container-cranes-port-elizabeth/,"December 14, 2023"
World’s First Hydrogen-Powered Tug Launched in Antwerp,"The Port of Antwerp-Bruges and Belgian shipping and cleantech group CMB.TECH have successfully launched the world’s first hydrogen-powered tugboat, the",https://gcaptain.com/worlds-first-hydrogen-powered-tug-launched-in-antwerp/,"December 12, 2023"
Panama Canal Restrictions Hit US East and Gulf Coast Port Volumes,"U.S. container imports experienced a 9% decrease in November 2023 compared to October 2023, according to the latest U.S. imports report from Descartes Systems",https://gcaptain.com/panama-canal-restrictions-hit-us-east-and-gulf-coast-port-volumes/,"December 7, 2023"
Port of Auckland Sentenced Over Port Worker’s Death,The Port of Auckland Limited (POAL) has been sentenced in New Zealand following their guilty plea to two charges under the Health and Safety at Work Act 2015.,https://gcaptain.com/port-of-auckland-sentenced-over-port-workers-death/,"December 4, 2023"
Australia Activists Disrupt Shipping At Coal Port,"SYDNEY, Nov 25 (Reuters) – A climate change protest off Australia’s east coast disrupted operations at the country’s biggest coal",https://gcaptain.com/australia-activists-disrupt-shipping-at-coal-port/,"November 25, 2023"
Port Houston Records New Loaded Exports Record,"Port Houston celebrated a major milestone in October, reporting the highest volume of loaded exports in its history. Compared to the same period last year,",https://gcaptain.com/port-houston-records-new-loaded-exports-record/,"November 21, 2023"
Panama Port Blockade Keeps Supplies From First Quantum Mine,"By Elida Moreno PANAMA CITY, Nov 17 (Reuters) – A ship with supplies for Canadian miner First Quantum’s unit in Panama was unable to dock as",https://gcaptain.com/panama-port-blockade-keeps-supplies-from-first-quantum-mine/,"November 18, 2023"
