headline,description,link,date
USCG issues interim rule on fire safety of small passenger vessels,"In response to the deadly Conception dive boat fire, the U.S. Coast Guard is issuing an interim rule as the first step to implementing statutorily mandated requirements for fire safety on certain",https://www.marinelog.com/legal/regulations/uscg-issues-interim-rule-on-fire-safety-of-small-passenger-vessels/,"December 29, 2021"
"Net-Zero: Deadlines, designs and demands","By C.F. St. Clair For sjipping, a critical announcement from COP26 was the U.S. move, along with 14 other countries, to sign a Declaration on Zero Emission Shipping by 2050. That is",https://www.marinelog.com/legal/regulations/net-zero-deadlines-designs-and-demands/,"December 21, 2021"
Ports of Indiana-Burns Harbor kicks off $77M in construction,More than $77 million in infrastructure and expansion projects are now being developed at Ports of Indiana-Burns Harbor as a record construction season kicks off in the Lake Michigan port. Major projects,https://www.marinelog.com/inland-coastal/inland/ports-of-indiana-burns-harbor-kicks-off-77m-in-construction/,"May 21, 2024"
Brandy D. Christian named next CEO of Patriot Rail,"Yesterday, we reported that Brandy D. Christian is stepping down as president and CEO of the Port of New Orleans (and as CEO of its New Orleans Public Belt Railroad unit) in",https://www.marinelog.com/inland-coastal/ports-terminals/brandy-d-christian-named-next-ceo-of-patriot-rail/,"May 15, 2024"
VIDEO: New York unveils plans to transform Brooklyn Marine Terminal,"New York City Mayor Eric Adams, New York Gov. Kathy Hochul, and the Port Authority of New York and New Jersey have announced an agreement that aims to enable the city to",https://www.marinelog.com/inland-coastal/ports-terminals/video-new-york-unveils-plans-to-transform-brooklyn-marine-terminal/,"May 15, 2024"
Port NOLA CEO Brandy Christian stepping down,Brandy D. Christian is stepping down as president and CEO of the Port of New Orleans (and as CEO of its New Orleans Public Belt Railroad unit) in mid June to pursue,https://www.marinelog.com/inland-coastal/ports-terminals/port-nola-ceo-brandy-christian-stepping-down/,"May 14, 2024"
VIDEO: Explosive cuts part demolish Key Bridge,"Using precision explosive cuts, the Key Bridge Unified Command today demolished part of the Francis Scott Key Bridge that had been pinning down the bow of the Dali, the containership whose strike",https://www.marinelog.com/legal/safety-and-security/video-explosive-cuts-part-demolish-key-bridge/,"May 13, 2024"
McCarthy completes construction of major Port of Beaumont project,"McCarthy Building Companies has completed construction on the Port of Beaumont, Texas, Main Street Terminal 1. The project included demolition of a failed dock structure and construction of a new state-of-the-art general",https://www.marinelog.com/inland-coastal/ports-terminals/mccarthy-completes-construction-of-major-port-of-beaumont-project/,"May 06, 2024"
Port NOLA names Amanda Coates its new chief commercial officer,"The Port of New Orleans (Port NOLA) has named Amanda Coates as its chief commercial officer. In this role, she will lead the port’s business development strategies and real estate operations. Coates",https://www.marinelog.com/inland-coastal/ports-terminals/port-nola-names-amanda-coates-its-new-chief-commercial-officer/,"May 02, 2024"
Ports of Indiana-Jeffersonville opens new steel processing facility,"The Ports of Indiana announced on April 23 that United Steel Supply LLC will invest up to $10 million at its Jeffersonville, Ind., location to open a steel processing and painting facility.",https://www.marinelog.com/inland-coastal/inland/ports-of-indiana-jeffersonville-opens-new-steel-processing-facility/,"May 01, 2024"
VIDEO: Massive claw is added to Key Bridge response arsenal,A giant claw is the latest massive piece of equipment to be added to the resources of the Unified Command responding to the collapse of the Francis Scott Key Bridge. The claw,https://www.marinelog.com/legal/environment/salvage/video-massive-claw-is-added-to-key-bridge-response-arsenal/,"April 29, 2024"
SAAM Towage Canada’s electric twins go to work in Vancouver,"Now in service with SAAM Towage Canada, the SAAM Volta and Chief Dan George are the first battery electric tugs built specifically to operate in Vancouver, B.C. Built to Robert Allan Ltd’s",https://www.marinelog.com/inland-coastal/coastal/saam-towage-canadas-electric-twins-go-to-work-in-vancouver/,"April 29, 2024"
VIDEO: First commercial vessel transits new fourth Baltimore temporary channel,"Efforts to get the Port of Baltimore up and running again are making progress. According to Coast Guard Sector Maryland, the status of the port is now “Open with Restrictions.” A new,",https://www.marinelog.com/news/video-first-commercial-vessel-transits-new-fourth-baltimore-temporary-channel/,"April 26, 2024"
VIDEO: Third Key Bridge alternate channel is now open,"The Unified Command responding to the Baltimore bridge collapse reports that the Captain of the Port has established a third Key Bridge alternate channel. Called the Fort Carroll Temporary Alternate Channel, which",https://www.marinelog.com/inland-coastal/ports-terminals/video-third-key-bridge-alternate-channel-is-now-open/,"April 20, 2024"
Port of Brownsville gets $1.1 million for vessel suitability and feasibility project,"The Port of Brownsville, Texas, reports that it is to recive $1,116,279 in funding from the federal government for its Port of Brownsville Vessel Suitability Analysis and Feasibility project. Congressman Vicente Gonzalez",https://www.marinelog.com/inland-coastal/ports-terminals/brownsville-awarded-1-1m-for-vessel-suitability-and-feasibility-project/,"April 17, 2024"
Port of Gulfport awarded $2.6 million in grant funding,The Mississippi Transportation Commission (MTC) recently announced the Mississippi State Port Authority at Gulfport has been awarded $2.6 million in grant funds under the new Strategic Multi-Modal Investments Fund (SMIF) for infrastructure,https://www.marinelog.com/inland-coastal/ports-terminals/port-of-gulfport-awarded-2-6-million-in-grant-funding/,"April 17, 2024"
Op-Ed: Singapore’s Tuas Port is pioneering automation transformation,"By Ho Vee Leung, Regional Head IT, Southeast Asia, PSA The PSA Tuas Port is on the path to becoming the world’s largest automated container terminal, reaching an annual handling capacity of",https://www.marinelog.com/inland-coastal/ports-terminals/op-ed-psa-tuas-port-is-pioneering-automation-transformation/,"April 17, 2024"
AAPA and ABS release port decarbonization report,"Today, the American Association of Port Authorities (AAPA) released a significant industry report titled, “Port Decarbonization Survey: Trends and Lessons Learned.” It was conducted in partnership with the American Bureau of Shipping",https://www.marinelog.com/legal/environment/aapa-and-abs-release-port-decarbonization-report/,"April 16, 2024"
"VIDEO: Key Bridge response, what’s new?","As the Key Bridge response Unified Command continues efforts to reopen access to the Port of Baltimore, the NTSB continues its investigation into what went wrong on board the containership Dali before",https://www.marinelog.com/legal/safety-and-security/video-key-bridge-response-whats-new/,"April 12, 2024"
Georgia Ports handled 436K TEU of containers in March,"Georgia Ports handled 436,000 twenty-foot equivalent container units in March, for an increase of 18.5% in trade compared to the same month last year, says the Georgia Ports Authority (GPA) . “With",https://www.marinelog.com/inland-coastal/georgia-ports-handled-436k-teu-of-containers-in-march/,"April 10, 2024"
USACE targets end-of-May restoration of full Port of Baltimore access,"As work to cope with the aftermath of the Francis Scott Key Bridge collapse continued, the U.S. Army Corps of Engineers (USACE) announced a tentative timeline for the restoration of safe navigation",https://www.marinelog.com/legal/environment/salvage/usace-targets-end-of-may-restoration-of-full-port-of-baltimore-access/,"April 05, 2024"
Key Bridge response operations deal with weather challenges,"The Unified Command responding to the collapse of Baltimore’s Francis Scott Key Bridge was continuing to coordinate operations Wednesday, despite challenging weather conditions that included severe thunderstorms and high winds. Trained crews,",https://www.marinelog.com/inland-coastal/ports-terminals/key-bridge-response-operations-deal-with-weather-challenges/,"April 04, 2024"
BIMCO develops “game-changing” shipping carbon emissions clauses,"In the wake of COP26, the pressure is on for the International Maritime Organization to up its greenhouse gas reduction ambitions even further. Meantime, from January 1, 2023, IMO’s current revised initial",https://www.marinelog.com/legal/environment/bimco-develops-game-changing-shipping-carbon-emissions-clauses/,"December 07, 2021"
White House puts container shipping alliances in its crosshairs,"In its latest briefing on the port congestion issue and its impact on the supply chain, the White House notes good progress in shifting import cargoes through the ports of Los Angeles",https://www.marinelog.com/legal/shipping/white-house-puts-container-shipping-alliances-in-its-crosshairs/,"November 19, 2021"
"Q&A: Sustainability and the tug, towboat and barge industry","As most of us know by now, sustainability is at the forefront of hot topics in the maritime industry. One of our most involved sectors of the U.S. maritime industry—the tug, towboat",https://www.marinelog.com/legal/environment/qa-sustainability-and-the-tug-towboat-and-barge-industry/,"November 18, 2021"
OP-ED: Knowledge pays when selecting and operating BWMS,"By Mark Riggio Head of Marine, Filtersafe Upfront costs and operational expenses are important considerations for all ship owners and operators purchasing ballast water management systems (BWMS). This means it’s critical to",https://www.marinelog.com/views/op-eds/op-ed-knowledge-pays-when-selecting-and-operating-bwms/,"November 18, 2021"
